year,month,day_of_week,hour_of_day,province,district,road_type,road_condition,weather_condition,lighting_condition,vehicle_type,vehicles_involved,accident_cause,is_rush_hour,is_weekend,is_night,is_foggy_month,num_injured,num_killed,severity
2021,5,Sunday,19,Punjab,Lahore,Provincial Highway,Average,Clear,Dawn/Dusk,Motorcycle,1,Signal Violation,1,1,0,0,1,0,Medium
2021,5,Tuesday,8,Balochistan,Turbat,National Highway,Poor,Dusty/Smoggy,Daylight,Bus/Coach,2,Driver Fatigue,1,0,0,0,5,1,Medium
2020,1,Thursday,8,Punjab,Sargodha,Provincial Highway,Good,Clear,Daylight,Motorcycle,2,Wrong Overtaking,1,0,0,1,1,0,Medium
2018,12,Friday,9,Punjab,Rahim Yar Khan,Provincial Highway,Average,Foggy,Street Light,Car/Taxi,1,Mobile Phone Use,1,0,0,1,3,0,Medium
2023,7,Friday,9,Punjab,Multan,Rural Road,Good,Foggy,Daylight,Car/Taxi,1,Over Speeding,1,0,0,0,3,1,Medium
2022,2,Thursday,14,Sindh,Nawabshah,Provincial Highway,Good,Clear,Dawn/Dusk,Car/Taxi,2,Over Speeding,0,0,0,1,1,0,Low
2021,7,Thursday,13,Sindh,Mirpur Khas,National Highway,Poor,Clear,Daylight,Motorcycle,1,Signal Violation,1,0,0,0,2,1,High
2023,5,Tuesday,13,Sindh,Thatta,Provincial Highway,Average,Extreme Heat,Daylight,Car/Taxi,1,Road Condition,1,0,0,0,2,0,Low
2020,4,Sunday,0,Sindh,Jacobabad,Provincial Highway,Under Repair,Clear,Street Light,Motorcycle,2,Road Condition,0,1,1,0,2,0,Medium
2022,6,Thursday,8,Punjab,Sargodha,Urban Road,Average,Clear,No Light,Motorcycle,2,Mobile Phone Use,1,0,0,0,0,0,Low
2023,6,Sunday,6,Punjab,Sheikhupura,National Highway,Poor,Rainy,Daylight,Truck/Lorry,2,Over Speeding,0,1,0,0,11,1,High
2021,12,Thursday,12,KPK,Swat,Provincial Highway,Average,Dusty/Smoggy,Daylight,Truck/Lorry,3,Road Condition,1,0,0,1,0,1,Low
2020,7,Saturday,0,KPK,Bannu,Urban Road,Average,Clear,Street Light,Bicycle,2,Mechanical Failure,0,1,1,0,1,0,Low
2018,10,Tuesday,18,Sindh,Sukkur,Motorway,Good,Rainy,No Light,Motorcycle,1,Wrong Overtaking,1,0,0,0,4,0,High
2021,8,Friday,7,Sindh,Sukkur,Provincial Highway,Good,Clear,Daylight,Rickshaw,2,Road Condition,1,0,0,0,1,0,Low
2021,11,Sunday,19,Sindh,Mirpur Khas,National Highway,Poor,Clear,Dawn/Dusk,Motorcycle,1,Signal Violation,1,1,0,1,9,2,High
2023,5,Wednesday,7,Punjab,Rahim Yar Khan,Provincial Highway,Poor,Clear,Dawn/Dusk,Rickshaw,1,Pedestrian Error,1,0,0,0,0,1,Low
2020,3,Wednesday,10,Sindh,Sukkur,Urban Road,Good,Clear,Daylight,Motorcycle,2,Signal Violation,0,0,0,0,1,2,Medium
2021,10,Thursday,14,Punjab,Sheikhupura,Rural Road,Good,Clear,Daylight,Motorcycle,2,Driver Fatigue,0,0,0,0,1,0,Medium
2022,9,Monday,22,KPK,Peshawar,Provincial Highway,Average,Rainy,Street Light,Motorcycle,1,Over Speeding,0,0,1,0,2,1,High
2022,12,Thursday,18,Sindh,Nawabshah,Provincial Highway,Average,Clear,Street Light,Motorcycle,2,Over Speeding,1,0,0,1,7,3,High
2020,8,Friday,8,Punjab,Sargodha,Urban Road,Poor,Clear,Daylight,Motorcycle,2,Mechanical Failure,1,0,0,0,2,0,Low
2023,8,Friday,20,Sindh,Karachi,National Highway,Poor,Foggy,No Light,Car/Taxi,3,Drunk Driving,1,0,0,0,9,1,High
2019,2,Wednesday,9,Balochistan,Hub,National Highway,Good,Rainy,Daylight,Motorcycle,3,Wrong Overtaking,1,0,0,1,2,0,High
2022,9,Tuesday,19,Punjab,Sheikhupura,National Highway,Average,Extreme Heat,Daylight,Car/Taxi,2,Over Speeding,1,0,0,0,5,0,Medium
2023,1,Monday,22,AJK,Mirpur,Urban Road,Poor,Clear,No Light,Truck/Lorry,1,Over Speeding,0,0,1,1,1,0,Medium
2019,9,Wednesday,21,Islamabad,Islamabad,National Highway,Good,Clear,No Light,Motorcycle,2,Wrong Overtaking,0,0,0,0,6,0,High
2023,12,Monday,20,KPK,Mansehra,Rural Road,Average,Clear,No Light,Motorcycle,1,Wrong Overtaking,1,0,0,1,2,0,Medium
2020,7,Sunday,8,KPK,Swat,Rural Road,Good,Clear,Daylight,Car/Taxi,1,Over Speeding,1,1,0,0,1,0,Low
2022,6,Sunday,12,Punjab,Multan,Urban Road,Good,Dusty/Smoggy,Daylight,Motorcycle,2,Mechanical Failure,1,1,0,0,2,0,Medium
2018,7,Wednesday,2,Punjab,Gujranwala,National Highway,Average,Clear,Street Light,Van/Pickup,2,Over Speeding,0,0,1,0,10,2,High
2020,4,Wednesday,14,Islamabad,Islamabad,Rural Road,Good,Clear,Daylight,Motorcycle,1,Over Speeding,0,0,0,0,4,0,Medium
2021,5,Friday,10,Punjab,Gujranwala,Motorway,Good,Foggy,Daylight,Car/Taxi,2,Mechanical Failure,0,0,0,0,5,2,Medium
2021,5,Saturday,20,Punjab,Sialkot,Rural Road,Average,Clear,Street Light,Van/Pickup,1,Signal Violation,1,1,0,0,2,0,Low
2020,9,Saturday,13,Punjab,Rawalpindi,Rural Road,Good,Clear,Daylight,Car/Taxi,1,Wrong Overtaking,1,1,0,0,1,0,Low
2021,7,Thursday,21,KPK,Swat,Rural Road,Under Repair,Clear,Street Light,Motorcycle,1,Mobile Phone Use,0,0,0,0,1,0,Low
2023,8,Tuesday,15,Punjab,Gujranwala,National Highway,Poor,Clear,Daylight,Car/Taxi,2,Wrong Overtaking,0,0,0,0,4,1,Medium
2018,3,Tuesday,8,Punjab,Faisalabad,Provincial Highway,Good,Clear,No Light,Bus/Coach,4,Wrong Overtaking,1,0,0,0,2,0,Medium
2021,7,Thursday,0,KPK,Dera Ismail Khan,National Highway,Good,Clear,Street Light,Truck/Lorry,2,Over Speeding,0,0,1,0,3,1,High
2022,1,Saturday,11,Sindh,Larkana,Rural Road,Average,Clear,Daylight,Motorcycle,1,Mechanical Failure,0,1,0,1,2,0,Low
2020,1,Sunday,10,Sindh,Jacobabad,National Highway,Good,Clear,Street Light,Motorcycle,3,Over Speeding,0,1,0,1,8,2,High
2023,1,Monday,16,Punjab,Multan,Urban Road,Good,Clear,Daylight,Bicycle,2,Over Speeding,0,0,0,1,5,2,High
2023,11,Sunday,22,Punjab,Bahawalpur,Provincial Highway,Poor,Clear,No Light,Motorcycle,2,Over Speeding,0,1,1,1,11,0,High
2020,6,Thursday,20,Punjab,Lahore,Provincial Highway,Good,Clear,Street Light,Car/Taxi,2,Over Speeding,1,0,0,0,0,0,Low
2022,12,Wednesday,18,Sindh,Dadu,Urban Road,Under Repair,Clear,Dawn/Dusk,Car/Taxi,4,Over Speeding,1,0,0,1,1,0,Low
2022,12,Wednesday,13,KPK,Kohat,National Highway,Good,Dusty/Smoggy,Daylight,Bus/Coach,2,Wrong Overtaking,1,0,0,1,3,0,Medium
2020,7,Wednesday,10,KPK,Mardan,National Highway,Under Repair,Extreme Heat,Daylight,Van/Pickup,2,Road Condition,0,0,0,0,1,0,Medium
2021,1,Monday,7,Punjab,Sialkot,National Highway,Good,Clear,No Light,Motorcycle,2,Mechanical Failure,1,0,0,1,3,1,High
2022,4,Wednesday,20,Balochistan,Gwadar,Provincial Highway,Average,Rainy,No Light,Motorcycle,3,Over Speeding,1,0,0,0,11,0,High
2019,1,Wednesday,18,Punjab,Bahawalpur,Rural Road,Good,Clear,Daylight,Truck/Lorry,1,Over Speeding,1,0,0,1,1,0,Low
2021,2,Wednesday,22,Punjab,Bahawalpur,Provincial Highway,Average,Dusty/Smoggy,No Light,Motorcycle,2,Wrong Overtaking,0,0,1,1,2,0,Medium
2023,12,Saturday,12,Balochistan,Dera Bugti,Rural Road,Good,Clear,Daylight,Rickshaw,2,Signal Violation,1,1,0,1,1,0,Low
2021,12,Saturday,20,Punjab,Sargodha,Urban Road,Poor,Clear,Street Light,Motorcycle,1,Over Speeding,1,1,0,1,6,0,High
2020,8,Friday,18,KPK,Abbottabad,Rural Road,Poor,Rainy,Daylight,Rickshaw,1,Signal Violation,1,0,0,0,0,0,Low
2021,3,Tuesday,16,Punjab,Rahim Yar Khan,Provincial Highway,Good,Clear,Street Light,Car/Taxi,3,Road Condition,0,0,0,0,1,0,Low
2020,9,Sunday,12,Punjab,Multan,National Highway,Good,Foggy,Street Light,Motorcycle,1,Wrong Overtaking,1,1,0,0,10,1,High
2023,6,Saturday,7,Sindh,Sukkur,National Highway,Good,Foggy,Daylight,Motorcycle,2,Road Condition,1,1,0,0,2,0,Medium
2019,4,Friday,19,Punjab,Lahore,National Highway,Average,Rainy,Dawn/Dusk,Motorcycle,2,Mechanical Failure,1,0,0,0,7,1,High
2021,7,Saturday,8,Punjab,Sargodha,Rural Road,Average,Foggy,Daylight,Car/Taxi,2,Signal Violation,1,1,0,0,1,0,Low
2018,6,Saturday,12,Sindh,Kashmore,National Highway,Good,Rainy,Daylight,Rickshaw,1,Wrong Overtaking,1,1,0,0,7,2,High
2023,7,Friday,5,Punjab,Bahawalpur,National Highway,Poor,Foggy,Dawn/Dusk,Car/Taxi,2,Driver Fatigue,0,0,1,0,7,3,High
2022,9,Saturday,19,KPK,Charsadda,Provincial Highway,Good,Foggy,Dawn/Dusk,Rickshaw,4,Over Speeding,1,1,0,0,7,2,High
2023,12,Monday,12,KPK,Charsadda,Provincial Highway,Good,Clear,Daylight,Bus/Coach,2,Mechanical Failure,1,0,0,1,1,0,Low
2019,12,Tuesday,9,Sindh,Karachi,Rural Road,Good,Clear,Dawn/Dusk,Motorcycle,3,Mechanical Failure,1,0,0,1,2,0,Low
2022,12,Sunday,12,Punjab,Lahore,Urban Road,Average,Foggy,Daylight,Motorcycle,1,Over Speeding,1,1,0,1,9,1,High
2023,11,Tuesday,12,Sindh,Kashmore,National Highway,Under Repair,Clear,Daylight,Motorcycle,2,Over Speeding,1,0,0,1,8,0,High
2022,8,Saturday,17,KPK,Kohat,National Highway,Good,Clear,Daylight,Bus/Coach,1,Mechanical Failure,1,1,0,0,3,1,Medium
2022,2,Monday,22,Punjab,Rahim Yar Khan,Provincial Highway,Good,Rainy,No Light,Car/Taxi,2,Mechanical Failure,0,0,1,1,1,1,Medium
2018,1,Sunday,19,Punjab,Rawalpindi,National Highway,Average,Clear,No Light,Motorcycle,3,Over Speeding,1,1,0,1,3,2,High
2020,3,Monday,18,KPK,Peshawar,Provincial Highway,Under Repair,Rainy,No Light,Bus/Coach,2,Pedestrian Error,1,0,0,0,3,0,Medium
2022,1,Friday,9,Punjab,Faisalabad,Rural Road,Poor,Clear,Dawn/Dusk,Car/Taxi,2,Wrong Overtaking,1,0,0,1,0,0,Low
2021,2,Saturday,7,Sindh,Thatta,National Highway,Good,Clear,Daylight,Motorcycle,1,Mechanical Failure,1,1,0,1,3,1,Medium
2021,9,Wednesday,18,Punjab,Gujranwala,National Highway,Poor,Clear,Daylight,Motorcycle,1,Weather Condition,1,0,0,0,4,0,Medium
2023,11,Tuesday,17,KPK,Swat,Urban Road,Good,Clear,Daylight,Car/Taxi,2,Wrong Overtaking,1,0,0,1,2,0,Low
2023,5,Tuesday,22,Punjab,Faisalabad,Rural Road,Poor,Clear,No Light,Car/Taxi,1,Over Speeding,0,0,1,0,0,0,Low
2022,3,Monday,10,Balochistan,Chaman,Provincial Highway,Under Repair,Clear,Daylight,Car/Taxi,2,Pedestrian Error,0,0,0,0,2,0,Low
2021,1,Tuesday,17,Punjab,Sialkot,Provincial Highway,Good,Rainy,Dawn/Dusk,Car/Taxi,1,Over Speeding,1,0,0,1,2,0,Medium
2018,2,Wednesday,21,Balochistan,Chaman,Rural Road,Under Repair,Dusty/Smoggy,Street Light,Car/Taxi,2,Road Condition,0,0,0,1,2,0,Low
2022,6,Monday,18,Punjab,Lahore,Urban Road,Poor,Dusty/Smoggy,Daylight,Motorcycle,1,Signal Violation,1,0,0,0,3,0,Medium
2023,11,Friday,10,Sindh,Sukkur,National Highway,Good,Rainy,Daylight,Rickshaw,1,Over Speeding,0,0,0,1,4,0,Medium
2023,3,Sunday,13,Balochistan,Quetta,Rural Road,Average,Clear,Daylight,Bus/Coach,1,Road Condition,1,1,0,0,2,1,Low
2021,4,Saturday,16,Punjab,Multan,National Highway,Under Repair,Clear,Daylight,Car/Taxi,3,Over Speeding,0,1,0,0,5,0,Medium
2022,7,Tuesday,21,Punjab,Gujranwala,National Highway,Average,Clear,Street Light,Motorcycle,1,Driver Fatigue,0,0,0,0,6,2,High
2023,11,Friday,16,Balochistan,Zhob,Urban Road,Average,Dusty/Smoggy,Daylight,Motorcycle,3,Driver Fatigue,0,0,0,1,5,0,Medium
2023,8,Monday,11,Punjab,Sialkot,Urban Road,Good,Rainy,Daylight,Truck/Lorry,4,Signal Violation,0,0,0,0,5,1,Medium
2021,7,Thursday,19,KPK,Nowshera,Urban Road,Good,Clear,No Light,Motorcycle,1,Mechanical Failure,1,0,0,0,1,0,Low
2022,1,Wednesday,17,Punjab,Sialkot,Provincial Highway,Average,Clear,Daylight,Car/Taxi,1,Road Condition,1,0,0,1,1,1,Low
2023,2,Wednesday,9,KPK,Abbottabad,Rural Road,Poor,Clear,Daylight,Truck/Lorry,3,Signal Violation,1,0,0,1,4,1,Medium
2020,7,Friday,21,Punjab,Faisalabad,Provincial Highway,Under Repair,Extreme Heat,Street Light,Car/Taxi,2,Mechanical Failure,0,0,0,0,0,0,Low
2023,7,Tuesday,13,KPK,Charsadda,Urban Road,Average,Clear,Daylight,Car/Taxi,2,Over Speeding,1,0,0,0,1,0,Low
2022,4,Saturday,6,Punjab,Sialkot,Motorway,Poor,Clear,Daylight,Motorcycle,2,Signal Violation,0,1,0,0,1,1,Medium
2021,10,Friday,21,Sindh,Karachi,Rural Road,Average,Clear,No Light,Bus/Coach,2,Over Speeding,0,0,0,0,5,2,Medium
2020,12,Wednesday,10,Punjab,Rahim Yar Khan,National Highway,Good,Clear,Daylight,Truck/Lorry,2,Wrong Overtaking,0,0,0,1,10,1,High
2022,5,Tuesday,14,Sindh,Kashmore,Urban Road,Average,Rainy,Daylight,Rickshaw,2,Drunk Driving,0,0,0,0,0,0,Low
2021,2,Wednesday,19,Punjab,Sheikhupura,Urban Road,Good,Clear,Street Light,Rickshaw,2,Drunk Driving,1,0,0,1,2,0,Low
2023,6,Saturday,1,Punjab,Faisalabad,Provincial Highway,Average,Foggy,Street Light,Motorcycle,2,Over Speeding,0,1,1,0,4,0,High
2019,3,Monday,9,Sindh,Kashmore,National Highway,Good,Clear,Daylight,Motorcycle,3,Road Condition,1,0,0,0,1,0,Medium
2022,12,Wednesday,23,Punjab,Gujranwala,National Highway,Average,Clear,Street Light,Bus/Coach,1,Driver Fatigue,0,0,1,1,10,2,High
2022,9,Saturday,16,Balochistan,Turbat,Provincial Highway,Good,Clear,Daylight,Rickshaw,2,Wrong Overtaking,0,1,0,0,2,0,Low
2023,2,Thursday,11,KPK,Bannu,Urban Road,Good,Clear,Daylight,Motorcycle,4,Mobile Phone Use,0,0,0,1,1,0,Low
2022,7,Wednesday,11,Sindh,Dadu,National Highway,Good,Clear,Daylight,Car/Taxi,2,Wrong Overtaking,0,0,0,0,4,0,Medium
2020,6,Sunday,19,Punjab,Rawalpindi,Provincial Highway,Good,Clear,No Light,Bus/Coach,2,Wrong Overtaking,1,1,0,0,3,0,Medium
2021,7,Sunday,12,KPK,Mardan,Urban Road,Average,Clear,Daylight,Motorcycle,1,Wrong Overtaking,1,1,0,0,3,0,Medium
2022,1,Tuesday,7,Punjab,Bahawalpur,Urban Road,Average,Rainy,Daylight,Motorcycle,4,Pedestrian Error,1,0,0,1,5,0,Medium
2018,6,Tuesday,21,KPK,Bannu,Motorway,Average,Clear,Street Light,Car/Taxi,3,Signal Violation,0,0,0,0,1,0,Low
2020,6,Friday,12,Punjab,Faisalabad,Urban Road,Average,Clear,Daylight,Rickshaw,2,Pedestrian Error,1,0,0,0,2,0,Low
2018,6,Wednesday,14,Punjab,Sheikhupura,Urban Road,Good,Clear,Daylight,Bus/Coach,2,Pedestrian Error,0,0,0,0,2,1,Low
2020,11,Saturday,19,Punjab,Rawalpindi,Urban Road,Good,Foggy,Dawn/Dusk,Motorcycle,1,Signal Violation,1,1,0,1,3,0,Medium
2023,12,Thursday,10,Islamabad,Islamabad,Urban Road,Good,Clear,Daylight,Motorcycle,2,Driver Fatigue,0,0,0,1,5,0,Medium
2020,6,Friday,7,KPK,Peshawar,Provincial Highway,Average,Clear,Daylight,Bicycle,2,Mechanical Failure,1,0,0,0,1,1,Medium
2023,11,Friday,9,Punjab,Sialkot,Motorway,Good,Foggy,Daylight,Bus/Coach,2,Over Speeding,1,0,0,1,3,1,High
2020,7,Saturday,8,Islamabad,Islamabad,Urban Road,Poor,Clear,Daylight,Motorcycle,3,Signal Violation,1,1,0,0,2,2,Medium
2018,2,Thursday,17,Punjab,Faisalabad,National Highway,Good,Extreme Heat,Daylight,Car/Taxi,2,Wrong Overtaking,1,0,0,1,0,0,Low
2021,6,Tuesday,17,KPK,Peshawar,Urban Road,Poor,Clear,Street Light,Bus/Coach,2,Mobile Phone Use,1,0,0,0,1,0,Low
2020,3,Tuesday,7,Sindh,Larkana,Urban Road,Average,Clear,Daylight,Car/Taxi,1,Over Speeding,1,0,0,0,1,0,Low
2021,12,Tuesday,9,KPK,Bannu,Provincial Highway,Good,Dusty/Smoggy,Street Light,Motorcycle,2,Pedestrian Error,1,0,0,1,2,0,Low
2019,12,Saturday,11,Punjab,Bahawalpur,Rural Road,Under Repair,Extreme Heat,Daylight,Car/Taxi,2,Wrong Overtaking,0,1,0,1,2,0,Low
2020,9,Friday,11,Punjab,Rawalpindi,Provincial Highway,Good,Rainy,Daylight,Rickshaw,1,Signal Violation,0,0,0,0,3,0,Medium
2023,7,Friday,18,Sindh,Thatta,Urban Road,Good,Foggy,Daylight,Car/Taxi,2,Signal Violation,1,0,0,0,0,0,Low
2022,9,Saturday,1,Punjab,Sialkot,Rural Road,Average,Clear,Street Light,Car/Taxi,3,Weather Condition,0,1,1,0,2,0,Low
2022,11,Sunday,19,Punjab,Gujranwala,Urban Road,Average,Clear,No Light,Bus/Coach,3,Drunk Driving,1,1,0,1,3,1,Medium
2020,6,Tuesday,20,KPK,Peshawar,Rural Road,Average,Clear,No Light,Car/Taxi,1,Pedestrian Error,1,0,0,0,1,0,Low
2021,2,Sunday,13,Sindh,Dadu,Urban Road,Under Repair,Rainy,Street Light,Bus/Coach,2,Wrong Overtaking,1,1,0,1,4,0,Medium
2019,7,Monday,13,Sindh,Hyderabad,Provincial Highway,Good,Dusty/Smoggy,Daylight,Motorcycle,2,Signal Violation,1,0,0,0,7,2,High
2018,12,Wednesday,13,Punjab,Sheikhupura,Provincial Highway,Average,Clear,Daylight,Bus/Coach,1,Over Speeding,1,0,0,1,5,0,Medium
2023,9,Sunday,15,Punjab,Gujranwala,National Highway,Average,Clear,Daylight,Motorcycle,2,Pedestrian Error,0,1,0,0,3,1,Medium
2020,4,Tuesday,13,KPK,Abbottabad,Provincial Highway,Average,Rainy,Daylight,Motorcycle,2,Drunk Driving,1,0,0,0,3,1,High
2019,7,Tuesday,11,KPK,Dera Ismail Khan,National Highway,Good,Clear,Dawn/Dusk,Truck/Lorry,1,Over Speeding,0,0,0,0,11,1,High
2020,3,Saturday,11,KPK,Nowshera,Urban Road,Poor,Clear,No Light,Car/Taxi,2,Over Speeding,0,1,0,0,2,0,Low
2023,2,Monday,15,KPK,Peshawar,National Highway,Good,Clear,Daylight,Car/Taxi,1,Road Condition,0,0,0,1,5,1,Medium
2021,11,Friday,20,KPK,Kohat,Rural Road,Average,Dusty/Smoggy,Street Light,Motorcycle,1,Signal Violation,1,0,0,1,4,0,Medium
2022,5,Friday,3,Punjab,Gujranwala,National Highway,Good,Rainy,Street Light,Motorcycle,4,Mobile Phone Use,0,0,1,0,4,1,High
2023,12,Saturday,11,Punjab,Sargodha,National Highway,Good,Clear,Daylight,Motorcycle,1,Wrong Overtaking,0,1,0,1,8,0,High
2020,11,Thursday,1,KPK,Charsadda,National Highway,Average,Rainy,No Light,Motorcycle,3,Wrong Overtaking,0,0,1,1,9,1,High
2023,11,Tuesday,10,Punjab,Bahawalpur,National Highway,Good,Clear,Daylight,Motorcycle,2,Over Speeding,0,0,0,1,8,0,High
2019,1,Thursday,9,AJK,Muzaffarabad,National Highway,Good,Clear,Daylight,Motorcycle,3,Pedestrian Error,1,0,0,1,2,0,Medium
2023,5,Tuesday,23,Balochistan,Gwadar,National Highway,Average,Foggy,Street Light,Bicycle,2,Driver Fatigue,0,0,1,0,8,2,High
2022,11,Monday,5,Sindh,Nawabshah,Provincial Highway,Average,Clear,Street Light,Truck/Lorry,1,Over Speeding,0,0,1,1,2,0,Medium
2019,12,Friday,14,Punjab,Rahim Yar Khan,National Highway,Poor,Foggy,Daylight,Rickshaw,1,Over Speeding,0,0,0,1,6,1,High
2023,5,Tuesday,16,Sindh,Hyderabad,National Highway,Poor,Clear,Daylight,Motorcycle,1,Signal Violation,0,0,0,0,3,0,Medium
2023,3,Thursday,18,KPK,Nowshera,Provincial Highway,Good,Extreme Heat,Daylight,Van/Pickup,3,Wrong Overtaking,1,0,0,0,2,0,Low
2019,11,Monday,12,KPK,Bannu,Provincial Highway,Average,Rainy,Street Light,Bus/Coach,2,Wrong Overtaking,1,0,0,1,4,0,Medium
2020,5,Wednesday,22,Punjab,Rahim Yar Khan,Urban Road,Average,Foggy,No Light,Motorcycle,3,Over Speeding,0,0,1,0,3,0,High
2021,7,Sunday,16,KPK,Kohat,Provincial Highway,Good,Clear,Dawn/Dusk,Motorcycle,2,Road Condition,0,1,0,0,0,0,Low
2020,6,Thursday,17,Sindh,Mirpur Khas,National Highway,Average,Clear,Daylight,Motorcycle,1,Over Speeding,1,0,0,0,8,2,High
2018,7,Wednesday,12,Punjab,Gujranwala,Rural Road,Average,Clear,Dawn/Dusk,Car/Taxi,2,Mechanical Failure,1,0,0,0,2,0,Low
2023,2,Wednesday,15,Punjab,Sheikhupura,Provincial Highway,Average,Clear,Daylight,Car/Taxi,2,Wrong Overtaking,0,0,0,1,2,1,Low
2022,6,Saturday,8,Sindh,Mirpur Khas,Rural Road,Poor,Rainy,Daylight,Rickshaw,2,Wrong Overtaking,1,1,0,0,0,0,Low
2023,10,Saturday,16,Punjab,Multan,Provincial Highway,Average,Clear,Daylight,Motorcycle,2,Over Speeding,0,1,0,0,7,3,High
2023,8,Saturday,11,Punjab,Bahawalpur,Provincial Highway,Poor,Foggy,Street Light,Motorcycle,1,Over Speeding,0,1,0,0,3,1,High
2019,11,Friday,21,Punjab,Multan,Urban Road,Average,Clear,Street Light,Motorcycle,2,Wrong Overtaking,0,0,0,1,1,2,Medium
2019,1,Saturday,14,Balochistan,Chaman,National Highway,Average,Extreme Heat,Daylight,Motorcycle,4,Road Condition,0,1,0,1,4,1,Medium
2023,11,Saturday,10,Punjab,Sargodha,Provincial Highway,Good,Rainy,Daylight,Rickshaw,1,Over Speeding,0,1,0,1,5,2,Medium
2021,11,Friday,13,Punjab,Bahawalpur,National Highway,Good,Clear,Dawn/Dusk,Motorcycle,2,Signal Violation,1,0,0,1,4,2,High
2023,8,Saturday,10,Punjab,Faisalabad,National Highway,Good,Clear,Daylight,Motorcycle,2,Road Condition,0,1,0,0,4,1,High
2022,6,Thursday,14,KPK,Swat,Rural Road,Average,Clear,Daylight,Motorcycle,3,Mechanical Failure,0,0,0,0,0,0,Low
2020,8,Tuesday,12,KPK,Abbottabad,National Highway,Good,Clear,Daylight,Motorcycle,3,Wrong Overtaking,1,0,0,0,6,2,High
2018,4,Monday,6,KPK,Nowshera,Provincial Highway,Poor,Clear,Daylight,Motorcycle,3,Pedestrian Error,0,0,0,0,3,1,Medium
2018,1,Wednesday,19,Sindh,Dadu,National Highway,Average,Rainy,Street Light,Bus/Coach,1,Over Speeding,1,0,0,1,10,1,High
2018,3,Sunday,7,Sindh,Nawabshah,Provincial Highway,Under Repair,Clear,Dawn/Dusk,Van/Pickup,1,Signal Violation,1,1,0,0,2,0,Low
2020,5,Wednesday,6,Punjab,Multan,National Highway,Poor,Clear,Daylight,Van/Pickup,1,Over Speeding,0,0,0,0,4,0,Medium
2023,7,Wednesday,19,Sindh,Kashmore,Urban Road,Under Repair,Foggy,Dawn/Dusk,Van/Pickup,2,Over Speeding,1,0,0,0,3,0,Medium
2022,7,Wednesday,19,Punjab,Multan,Urban Road,Average,Clear,Dawn/Dusk,Motorcycle,2,Wrong Overtaking,1,0,0,0,1,2,Medium
2023,8,Saturday,9,KPK,Abbottabad,National Highway,Average,Foggy,Street Light,Bus/Coach,2,Drunk Driving,1,1,0,0,5,0,High
2023,11,Thursday,16,Punjab,Sialkot,Provincial Highway,Good,Clear,No Light,Motorcycle,3,Pedestrian Error,0,0,0,1,5,0,Medium
2020,3,Thursday,10,Balochistan,Khuzdar,Rural Road,Good,Extreme Heat,Daylight,Motorcycle,1,Mobile Phone Use,0,0,0,0,1,0,Low
2023,2,Monday,14,Sindh,Mirpur Khas,Provincial Highway,Poor,Dusty/Smoggy,Daylight,Bus/Coach,1,Wrong Overtaking,0,0,0,1,4,0,Medium
2023,1,Saturday,10,Sindh,Mirpur Khas,Provincial Highway,Good,Foggy,Daylight,Bus/Coach,3,Mechanical Failure,0,1,0,1,1,2,Medium
2019,2,Wednesday,10,Sindh,Mirpur Khas,Provincial Highway,Poor,Foggy,Daylight,Truck/Lorry,2,Road Condition,0,0,0,1,3,1,Medium
2020,8,Monday,19,KPK,Nowshera,Urban Road,Poor,Clear,Dawn/Dusk,Car/Taxi,2,Wrong Overtaking,1,0,0,0,2,0,Low
2020,6,Thursday,12,Sindh,Mirpur Khas,Urban Road,Good,Clear,No Light,Car/Taxi,2,Wrong Overtaking,1,0,0,0,1,0,Low
2020,10,Sunday,17,Sindh,Karachi,Urban Road,Good,Clear,Daylight,Motorcycle,2,Over Speeding,1,1,0,0,10,3,High
2021,11,Wednesday,6,Punjab,Sargodha,National Highway,Poor,Extreme Heat,Daylight,Motorcycle,1,Mobile Phone Use,0,0,0,1,1,1,Medium
2019,3,Tuesday,6,Punjab,Sargodha,Provincial Highway,Average,Clear,Daylight,Car/Taxi,1,Drunk Driving,0,0,0,0,0,0,Low
2023,12,Sunday,3,Punjab,Rahim Yar Khan,Rural Road,Average,Clear,No Light,Car/Taxi,4,Signal Violation,0,1,1,1,5,2,Medium
2018,1,Friday,18,Punjab,Rawalpindi,Provincial Highway,Good,Clear,Dawn/Dusk,Bus/Coach,2,Wrong Overtaking,1,0,0,1,2,0,Low
2023,1,Saturday,19,Balochistan,Zhob,National Highway,Good,Rainy,Dawn/Dusk,Car/Taxi,3,Mechanical Failure,1,1,0,1,4,0,Medium
2019,12,Monday,22,KPK,Kohat,Provincial Highway,Average,Rainy,Street Light,Truck/Lorry,2,Over Speeding,0,0,1,1,11,2,High
2021,7,Friday,18,Punjab,Lahore,Rural Road,Poor,Extreme Heat,Daylight,Motorcycle,2,Pedestrian Error,1,0,0,0,0,0,Low
2023,11,Thursday,19,Punjab,Sargodha,National Highway,Good,Clear,Street Light,Rickshaw,2,Over Speeding,1,0,0,1,5,0,Medium
2023,6,Sunday,17,Sindh,Larkana,National Highway,Under Repair,Dusty/Smoggy,Daylight,Motorcycle,1,Wrong Overtaking,1,1,0,0,1,0,Medium
2018,3,Sunday,10,Punjab,Faisalabad,Provincial Highway,Good,Extreme Heat,Daylight,Car/Taxi,2,Wrong Overtaking,0,1,0,0,1,0,Low
